,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
21358,"frozenset({'admission_type_id_Emergency', 'number_inpatient_1'})",frozenset({'readmitted_Yes'}),0.103,0.3965,0.053,0.5145631067961165,1.2977631949460693,0.012160499999999998,1.24321
21370,"frozenset({'admission_type_id_Emergency', 'number_inpatient_2'})",frozenset({'readmitted_Yes'}),0.0346,0.3965,0.0214,0.6184971098265896,1.5598918280620164,0.007681099999999998,1.5819015151515148
21406,"frozenset({'admission_type_id_Emergency', 'diag_1_428'})",frozenset({'readmitted_Yes'}),0.0493,0.3965,0.0277,0.5618661257606491,1.4170646299133647,0.008152549999999998,1.3774328703703702
21484,"frozenset({'diag_2_428', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.0449,0.3965,0.0223,0.49665924276169265,1.252608430672617,0.004497149999999998,1.1989889380530974
21507,"frozenset({'diag_3_250', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.0876,0.3965,0.0285,0.3253424657534247,0.8205358530981707,-0.006233399999999997,0.8945279187817259
21568,"frozenset({'admission_type_id_Emergency', 'number_diagnoses_5.0'})",frozenset({'readmitted_Yes'}),0.084,0.3965,0.0258,0.3071428571428571,0.7746352008647089,-0.007506000000000002,0.8710309278350514
21591,"frozenset({'number_diagnoses_6.0', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.0722,0.3965,0.0294,0.407202216066482,1.0269917176960452,0.0007726999999999977,1.0180537383177568
21610,"frozenset({'number_diagnoses_7.0', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.0738,0.3965,0.0338,0.4579945799457994,1.155093518148296,0.004538299999999995,1.1134574999999998
21627,"frozenset({'number_diagnoses_8.0', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.0681,0.3965,0.0278,0.40822320117474303,1.029566711663917,0.0007983499999999998,1.0198101736972705
21651,"frozenset({'admission_type_id_Emergency', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.2564,0.3965,0.1192,0.4648985959438377,1.1725059166301077,0.017537399999999995,1.1278236151603496
21663,"frozenset({'diabetesMed_No', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.1654,0.3965,0.0605,0.36577992744860943,0.9225218851162911,-0.005081100000000005,0.9515624404194469
21675,"frozenset({'diabetesMed_Yes', 'admission_type_id_Emergency'})",frozenset({'readmitted_Yes'}),0.4625,0.3965,0.1961,0.424,1.0693568726355611,0.012718749999999973,1.0477430555555554
21777,"frozenset({'discharge_disposition_id_Discharged to home', 'admission_type_id_Urgent'})",frozenset({'readmitted_Yes'}),0.1318,0.3965,0.0458,0.34749620637329287,0.8764090955190236,-0.006458700000000005,0.9248988372093023
21838,"frozenset({'admission_type_id_Urgent', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0577,0.3965,0.028,0.4852686308492201,1.223880531776091,0.00512195,1.1724562289562288
21903,"frozenset({'admission_type_id_Urgent', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.1023,0.3965,0.0369,0.36070381231671556,0.9097195770913381,-0.003661949999999997,0.9440068807339449
22042,"frozenset({'admission_type_id_Urgent', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0774,0.3965,0.0311,0.4018087855297158,1.0133891186121458,0.00041089999999999877,1.008874730021598
22162,"frozenset({'admission_type_id_Urgent', 'number_outpatient_0'})",frozenset({'readmitted_Yes'}),0.174,0.3965,0.0627,0.36034482758620695,0.9088141931556291,-0.006290999999999991,0.9434770889487869
22216,"frozenset({'admission_type_id_Urgent', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.1814,0.3965,0.0661,0.3643880926130099,0.9190115828827488,-0.0058251,0.9494787510841282
22257,"frozenset({'number_inpatient_0', 'admission_type_id_Urgent'})",frozenset({'readmitted_Yes'}),0.1473,0.3965,0.048,0.3258655804480652,0.8218551839799878,-0.010404449999999996,0.8952220543806646
22306,"frozenset({'admission_type_id_Urgent', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.0785,0.3965,0.0401,0.510828025477707,1.288343065517546,0.008974749999999997,1.2337174479166666
22323,"frozenset({'admission_type_id_Urgent', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.1499,0.3965,0.0591,0.39426284189459637,0.9943577349170147,-0.0003353500000000051,0.9963067180616738
22587,"frozenset({'discharge_disposition_id_Discharged to home', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.3866,0.3965,0.1657,0.4286083807553026,1.0809795227119863,0.012413099999999982,1.056193300135808
22737,"frozenset({'discharge_disposition_id_Discharged to home', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.2101,0.3965,0.0735,0.3498334126606378,0.8823036889297295,-0.009804650000000012,0.9282236456808197
22875,"frozenset({'discharge_disposition_id_Discharged to home', 'time_in_hospital_1'})",frozenset({'readmitted_Yes'}),0.1198,0.3965,0.0377,0.3146911519198664,0.7936725142997891,-0.00980070000000001,0.8806248477466503
22947,"frozenset({'discharge_disposition_id_Discharged to home', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.1383,0.3965,0.0508,0.36731742588575556,0.926399560872019,-0.00403595000000001,0.9538748571428569
23018,"frozenset({'discharge_disposition_id_Discharged to home', 'time_in_hospital_3'})",frozenset({'readmitted_Yes'}),0.1181,0.3965,0.0465,0.3937341236240474,0.9930242714351762,-0.0003266500000000047,0.9954378491620112
23067,"frozenset({'discharge_disposition_id_Discharged to home', 'time_in_hospital_4'})",frozenset({'readmitted_Yes'}),0.0876,0.3965,0.0352,0.4018264840182649,1.01343375540546,0.0004666000000000045,1.0089045801526717
23115,"frozenset({'discharge_disposition_id_Discharged to home', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0639,0.3965,0.0243,0.38028169014084506,0.9590963181358009,-0.0010363500000000019,0.9738295454545453
23325,"frozenset({'discharge_disposition_id_Discharged to home', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.296,0.3965,0.1171,0.3956081081081081,0.9977505879145222,-0.00026400000000000035,0.9985243152599216
23391,"frozenset({'discharge_disposition_id_Discharged to home', 'num_procedures_1'})",frozenset({'readmitted_Yes'}),0.1329,0.3965,0.0509,0.3829947328818661,0.9659387966755765,-0.0017948500000000006,0.9781115853658536
23438,"frozenset({'discharge_disposition_id_Discharged to home', 'num_procedures_2'})",frozenset({'readmitted_Yes'}),0.0772,0.3965,0.0294,0.3808290155440414,0.9604767100732444,-0.001209800000000004,0.9746903765690376
23481,"frozenset({'discharge_disposition_id_Discharged to home', 'num_procedures_3'})",frozenset({'readmitted_Yes'}),0.0714,0.3965,0.026,0.3641456582633053,0.9184001469440234,-0.002310100000000006,0.9491167400881056
24099,"frozenset({'discharge_disposition_id_Discharged to home', 'number_outpatient_0'})",frozenset({'readmitted_Yes'}),0.5843,0.3965,0.2116,0.36214273489645726,0.9133486378220864,-0.020074950000000008,0.9461364368124494
24128,"frozenset({'discharge_disposition_id_Discharged to home', 'number_outpatient_1'})",frozenset({'readmitted_Yes'}),0.0472,0.3965,0.0241,0.510593220338983,1.2877508709684313,0.0053852,1.2331255411255408
24321,"frozenset({'discharge_disposition_id_Discharged to home', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.6216,0.3965,0.2278,0.3664736164736164,0.9242714160746947,-0.018664400000000025,0.9526043676993395
24464,"frozenset({'discharge_disposition_id_Discharged to home', 'number_inpatient_0'})",frozenset({'readmitted_Yes'}),0.5218,0.3965,0.173,0.33154465312380216,0.8361781919894127,-0.03389370000000003,0.9028276949541283
24495,"frozenset({'discharge_disposition_id_Discharged to home', 'number_inpatient_1'})",frozenset({'readmitted_Yes'}),0.0972,0.3965,0.0504,0.5185185185185186,1.3077390126570456,0.011860200000000001,1.253423076923077
24531,"frozenset({'diag_1_414', 'discharge_disposition_id_Discharged to home'})",frozenset({'readmitted_Yes'}),0.0583,0.3965,0.0207,0.35506003430531735,0.8954855846287952,-0.00241595,0.9357460106382979
24549,"frozenset({'discharge_disposition_id_Discharged to home', 'diag_1_428'})",frozenset({'readmitted_Yes'}),0.0415,0.3965,0.0223,0.5373493975903614,1.3552317719807347,0.00584525,1.3044401041666662
24657,"frozenset({'diag_3_250', 'discharge_disposition_id_Discharged to home'})",frozenset({'readmitted_Yes'}),0.1164,0.3965,0.0329,0.28264604810996563,0.7128525803530028,-0.013252600000000003,0.8412862275449101
24675,"frozenset({'discharge_disposition_id_Discharged to home', 'diag_3_401'})",frozenset({'readmitted_Yes'}),0.0731,0.3965,0.0239,0.32694938440492477,0.824588611361727,-0.005084149999999999,0.8966636178861787
24729,"frozenset({'discharge_disposition_id_Discharged to home', 'number_diagnoses_5.0'})",frozenset({'readmitted_Yes'}),0.114,0.3965,0.0294,0.25789473684210523,0.650428087874162,-0.015801000000000006,0.8132269503546097
24752,"frozenset({'discharge_disposition_id_Discharged to home', 'number_diagnoses_6.0'})",frozenset({'readmitted_Yes'}),0.0845,0.3965,0.0323,0.38224852071005916,0.9640567987643358,-0.001204250000000004,0.9769300766283524
24777,"frozenset({'discharge_disposition_id_Discharged to home', 'number_diagnoses_7.0'})",frozenset({'readmitted_Yes'}),0.078,0.3965,0.0308,0.3948717948717949,0.9958935557926731,-0.0001270000000000021,0.9973093220338982
24794,"frozenset({'discharge_disposition_id_Discharged to home', 'number_diagnoses_8.0'})",frozenset({'readmitted_Yes'}),0.0663,0.3965,0.0275,0.41478129713423834,1.046106676252808,0.0012120499999999992,1.0312384020618557
24819,"frozenset({'discharge_disposition_id_Discharged to home', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.2208,0.3965,0.1076,0.48731884057971014,1.2290513003271377,0.020052799999999996,1.1771448763250882
24830,"frozenset({'discharge_disposition_id_Discharged to home', 'diabetesMed_No'})",frozenset({'readmitted_Yes'}),0.1714,0.3965,0.0582,0.3395565927654609,0.8563848493454247,-0.009760099999999994,0.913780035335689
24843,"frozenset({'discharge_disposition_id_Discharged to home', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.4946,0.3965,0.1961,0.39648200566114034,0.9999546170520562,-8.900000000006125e-06,0.9999701842546063
24891,"frozenset({'admission_source_id_Emergency Room', 'discharge_disposition_id_Discharged/transferred to SNF'})",frozenset({'readmitted_Yes'}),0.0767,0.3965,0.0339,0.4419817470664928,1.1147080632194017,0.003488449999999997,1.0815058411214953
24958,"frozenset({'discharge_disposition_id_Discharged/transferred to SNF', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0498,0.3965,0.0204,0.4096385542168675,1.033136328415807,0.0006543,1.0222551020408162
25024,"frozenset({'number_outpatient_0', 'discharge_disposition_id_Discharged/transferred to SNF'})",frozenset({'readmitted_Yes'}),0.1026,0.3965,0.0423,0.41228070175438597,1.039800004424681,0.0016190999999999983,1.0268507462686565
25060,"frozenset({'number_emergency_0', 'discharge_disposition_id_Discharged/transferred to SNF'})",frozenset({'readmitted_Yes'}),0.1055,0.3965,0.0463,0.4388625592417062,1.1068412591215793,0.004469250000000001,1.0754940878378376
25083,"frozenset({'number_inpatient_0', 'discharge_disposition_id_Discharged/transferred to SNF'})",frozenset({'readmitted_Yes'}),0.0824,0.3965,0.032,0.3883495145631068,0.9794439207140145,-0.0006716000000000014,0.9866746031746031
25101,"frozenset({'discharge_disposition_id_Discharged/transferred to SNF', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.0643,0.3965,0.0303,0.4712286158631416,1.1884706579146067,0.004805050000000002,1.141325
25113,"frozenset({'diabetesMed_Yes', 'discharge_disposition_id_Discharged/transferred to SNF'})",frozenset({'readmitted_Yes'}),0.0909,0.3965,0.0414,0.45544554455445546,1.1486646773126241,0.005358149999999999,1.1082454545454543
25162,"frozenset({'admission_source_id_Emergency Room', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.0685,0.3965,0.0365,0.5328467153284671,1.3438757007023128,0.009339749999999994,1.2918671874999996
25228,"frozenset({'discharge_disposition_id_Discharged/transferred to home with home health service', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0475,0.3965,0.0269,0.5663157894736842,1.4282869848012212,0.00806625,1.3915655339805824
25288,"frozenset({'number_outpatient_0', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.0945,0.3965,0.0452,0.4783068783068783,1.2063225177979275,0.007730749999999995,1.156810344827586
25330,"frozenset({'number_emergency_0', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.1059,0.3965,0.0525,0.4957507082152975,1.2503170446791865,0.010510649999999996,1.196828651685393
25353,"frozenset({'number_inpatient_0', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.0786,0.3965,0.0332,0.4223918575063613,1.0653010277587927,0.002035099999999998,1.044825991189427
25371,"frozenset({'number_diagnoses_9.0', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.0587,0.3965,0.0329,0.5604770017035775,1.4135611644478625,0.009625449999999997,1.3730794573643408
25384,"frozenset({'diabetesMed_Yes', 'discharge_disposition_id_Discharged/transferred to home with home health service'})",frozenset({'readmitted_Yes'}),0.0903,0.3965,0.0457,0.5060908084163898,1.2763954815041356,0.009896049999999997,1.2218845291479818
25432,"frozenset({'time_in_hospital_1', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.074,0.3965,0.0263,0.35540540540540544,0.8963566340615521,-0.0030409999999999986,0.9362473794549265
25486,"frozenset({'admission_source_id_Emergency Room', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.1046,0.3965,0.0426,0.4072657743785851,1.0271520160872258,0.001126099999999998,1.0181629032258062
25545,"frozenset({'time_in_hospital_3', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.1004,0.3965,0.0433,0.4312749003984063,1.087704666830785,0.0034913999999999917,1.0611453590192643
25600,"frozenset({'time_in_hospital_4', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0783,0.3965,0.0354,0.45210727969348663,1.1402453460113156,0.004354050000000002,1.101493006993007
25648,"frozenset({'admission_source_id_Emergency Room', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0635,0.3965,0.0267,0.4204724409448819,1.0604601284864612,0.0015222499999999993,1.0413654891304347
25696,"frozenset({'admission_source_id_Emergency Room', 'time_in_hospital_6'})",frozenset({'readmitted_Yes'}),0.0482,0.3965,0.0237,0.491701244813278,1.2401040222276871,0.004588699999999998,1.1872938775510202
25894,"frozenset({'admission_source_id_Emergency Room', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.3073,0.3965,0.1335,0.4344288968434754,1.095659260639282,0.01165555,1.0670630034522437
25948,"frozenset({'admission_source_id_Emergency Room', 'num_procedures_1'})",frozenset({'readmitted_Yes'}),0.1161,0.3965,0.0488,0.4203273040482343,1.0600940833498973,0.0027663500000000008,1.0411047548291232
25989,"frozenset({'num_procedures_2', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0634,0.3965,0.0269,0.4242902208201893,1.0700888293069086,0.0017619000000000003,1.0482712328767123
26032,"frozenset({'admission_source_id_Emergency Room', 'num_procedures_3'})",frozenset({'readmitted_Yes'}),0.0493,0.3965,0.0204,0.4137931034482759,1.0436143844849328,0.0008525500000000005,1.0294999999999999
26482,"frozenset({'number_outpatient_0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.5121,0.3965,0.2103,0.4106619800820152,1.0357174781387521,0.007252349999999991,1.0240303180914512
26517,"frozenset({'number_outpatient_1', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0439,0.3965,0.0236,0.5375854214123007,1.355827040131906,0.0061936499999999985,1.3051059113300492
26686,"frozenset({'number_emergency_0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.5365,0.3965,0.2222,0.414165890027959,1.0445545776241083,0.009477750000000007,1.0301551065860641
26709,"frozenset({'number_emergency_1', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0393,0.3965,0.0207,0.5267175572519084,1.3284175466630728,0.0051175499999999985,1.2751370967741933
26835,"frozenset({'number_inpatient_0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.4351,0.3965,0.1627,0.37393702597104117,0.9430946430543282,-0.009817149999999997,0.9639605359765051
26866,"frozenset({'admission_source_id_Emergency Room', 'number_inpatient_1'})",frozenset({'readmitted_Yes'}),0.0986,0.3965,0.0523,0.5304259634888439,1.3377703997196566,0.013205099999999997,1.2852073434125268
26878,"frozenset({'admission_source_id_Emergency Room', 'number_inpatient_2'})",frozenset({'readmitted_Yes'}),0.0349,0.3965,0.0218,0.6246418338108882,1.5753892403805503,0.00796215,1.6077977099236638
26914,"frozenset({'admission_source_id_Emergency Room', 'diag_1_428'})",frozenset({'readmitted_Yes'}),0.0486,0.3965,0.0277,0.5699588477366255,1.4374750258174667,0.0084301,1.403354066985646
26986,"frozenset({'diag_2_428', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0417,0.3965,0.0216,0.5179856115107914,1.306394984894808,0.00506595,1.2520373134328358
27009,"frozenset({'diag_3_250', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0806,0.3965,0.0274,0.3399503722084367,0.857377987915351,-0.004557900000000004,0.9143251879699247
27075,"frozenset({'number_diagnoses_6.0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0711,0.3965,0.0297,0.4177215189873418,1.0535221159832076,0.001508849999999999,1.036445652173913
27094,"frozenset({'number_diagnoses_7.0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0733,0.3965,0.0342,0.4665757162346521,1.1767357282084543,0.005136549999999997,1.1313695652173912
27111,"frozenset({'number_diagnoses_8.0', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.0701,0.3965,0.0287,0.4094151212553495,1.0325728152720037,0.0009053499999999992,1.0218683574879226
27135,"frozenset({'admission_source_id_Emergency Room', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.2519,0.3965,0.1211,0.48074632790789995,1.2124749758080704,0.021221649999999995,1.1622450305810397
27147,"frozenset({'diabetesMed_No', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.1528,0.3965,0.0583,0.38154450261780104,0.9622812171949584,-0.002285200000000001,0.9758179894179893
27160,"frozenset({'diabetesMed_Yes', 'admission_source_id_Emergency Room'})",frozenset({'readmitted_Yes'}),0.4385,0.3965,0.1949,0.4444697833523375,1.1209830601572193,0.02103474999999999,1.0863495484400654
27345,"frozenset({'num_procedures_0', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.0862,0.3965,0.0352,0.4083526682134571,1.0298932363517204,0.0010217000000000004,1.0200333333333331
27388,"frozenset({'num_procedures_1', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.0766,0.3965,0.0265,0.34595300261096606,0.8725170305446811,-0.0038719000000000045,0.9227165668662674
27550,"frozenset({'number_outpatient_0', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.2539,0.3965,0.0899,0.3540764080346593,0.8930048121933399,-0.010771350000000013,0.9343210365853656
27658,"frozenset({'number_emergency_0', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.2848,0.3965,0.1055,0.37043539325842695,0.9342632869064992,-0.007423200000000005,0.9585989960959286
27741,"frozenset({'number_inpatient_0', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.2378,0.3965,0.0798,0.33557611438183343,0.8463458118079027,-0.01448770000000002,0.9083056962025314
27766,"frozenset({'number_inpatient_1', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.0447,0.3965,0.0226,0.5055928411633109,1.275139574182373,0.0048764499999999975,1.2206538461538459
27868,"frozenset({'number_diagnoses_9.0', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.1093,0.3965,0.053,0.48490393412625804,1.2229607418064514,0.009662549999999999,1.1716261101243337
27879,"frozenset({'diabetesMed_No', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.0715,0.3965,0.0235,0.3286713286713287,0.8289314720588365,-0.00484975,0.8989635416666667
27892,"frozenset({'diabetesMed_Yes', 'admission_source_id_Physician Referral'})",frozenset({'readmitted_Yes'}),0.2296,0.3965,0.0909,0.39590592334494773,0.9985016982218101,-0.00013640000000000874,0.999016582552271
28090,"frozenset({'time_in_hospital_1', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0726,0.3965,0.0257,0.35399449035812675,0.8927982102348719,-0.003085899999999999,0.9342025586353943
28156,"frozenset({'number_outpatient_0', 'time_in_hospital_1'})",frozenset({'readmitted_Yes'}),0.1213,0.3965,0.0368,0.3033800494641385,0.7651451436674362,-0.011295450000000005,0.8663260355029585
28210,"frozenset({'time_in_hospital_1', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.1323,0.3965,0.0407,0.30763416477702193,0.775874312174078,-0.011756950000000002,0.8716490174672489
28251,"frozenset({'number_inpatient_0', 'time_in_hospital_1'})",frozenset({'readmitted_Yes'}),0.115,0.3965,0.0338,0.2939130434782608,0.7412687099073412,-0.01179750000000001,0.8547105911330048
28294,"frozenset({'time_in_hospital_1', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.0934,0.3965,0.0315,0.3372591006423983,0.850590417761408,-0.005533099999999999,0.9106122778675282
28342,"frozenset({'time_in_hospital_2', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0939,0.3965,0.0379,0.40362087326943563,1.0179593272873533,0.0006686499999999998,1.0119401785714286
28420,"frozenset({'number_outpatient_0', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.149,0.3965,0.0519,0.3483221476510067,0.8784921756645818,-0.007178499999999997,0.9260710607621009
28480,"frozenset({'number_emergency_0', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.1579,0.3965,0.0577,0.3654211526282457,0.9216170305882615,-0.004907350000000005,0.9510244510978042
28521,"frozenset({'number_inpatient_0', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.135,0.3965,0.0451,0.3340740740740741,0.8425575638690392,-0.008427500000000004,0.9062569521690766
28563,"frozenset({'number_diagnoses_9.0', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.0501,0.3965,0.0241,0.4810379241516966,1.2132104013914164,0.004235349999999999,1.162898076923077
28582,"frozenset({'diabetesMed_Yes', 'time_in_hospital_2'})",frozenset({'readmitted_Yes'}),0.1261,0.3965,0.0482,0.3822363203806503,0.964026028702775,-0.0017986499999999989,0.9769107830551989
28623,"frozenset({'time_in_hospital_3', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0786,0.3965,0.0323,0.41094147582697205,1.0364223854400303,0.0011351,1.0245161987041036
28707,"frozenset({'time_in_hospital_3', 'number_outpatient_0'})",frozenset({'readmitted_Yes'}),0.1413,0.3965,0.0534,0.3779193205944798,0.9531382612723324,-0.0026254500000000014,0.9701313993174059
28767,"frozenset({'time_in_hospital_3', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.1532,0.3965,0.0585,0.3818537859007833,0.9630612506955442,-0.002243800000000004,0.9763062302006336
28809,"frozenset({'number_inpatient_0', 'time_in_hospital_3'})",frozenset({'readmitted_Yes'}),0.1271,0.3965,0.0434,0.34146341463414637,0.8611939839448836,-0.006995149999999999,0.916425925925926
28839,"frozenset({'time_in_hospital_3', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.0577,0.3965,0.0284,0.49220103986135183,1.2413645393728923,0.005521950000000001,1.188462457337884
28857,"frozenset({'time_in_hospital_3', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.1258,0.3965,0.0521,0.4141494435612083,1.0445130985150273,0.0022203000000000014,1.0301261872455902
28900,"frozenset({'time_in_hospital_4', 'num_procedures_0'})",frozenset({'readmitted_Yes'}),0.0564,0.3965,0.0256,0.4539007092198582,1.144768497401912,0.0032374000000000014,1.1051103896103895
28966,"frozenset({'time_in_hospital_4', 'number_outpatient_0'})",frozenset({'readmitted_Yes'}),0.1133,0.3965,0.0446,0.3936451897616946,0.9927999741782966,-0.0003234500000000029,0.995291848617176
29002,"frozenset({'time_in_hospital_4', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.1222,0.3965,0.0495,0.40507364975450083,1.0216233285107208,0.0010476999999999986,1.014411279229711
29031,"frozenset({'number_inpatient_0', 'time_in_hospital_4'})",frozenset({'readmitted_Yes'}),0.0996,0.3965,0.0357,0.3584337349397591,0.9039942873638313,-0.0037914000000000003,0.9406666666666665
29050,"frozenset({'time_in_hospital_4', 'number_diagnoses_9.0'})",frozenset({'readmitted_Yes'}),0.0529,0.3965,0.0261,0.4933837429111531,1.2443473970016472,0.0051251499999999985,1.1912369402985075
29062,"frozenset({'time_in_hospital_4', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.1026,0.3965,0.0441,0.4298245614035088,1.0840468131236034,0.0034191000000000013,1.0584461538461538
29146,"frozenset({'number_outpatient_0', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0886,0.3965,0.0328,0.3702031602708804,0.9336775794978068,-0.002329899999999996,0.9582455197132616
29182,"frozenset({'number_emergency_0', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0931,0.3965,0.0356,0.3823845327604726,0.964399830417333,-0.00131415,0.9771452173913042
29205,"frozenset({'number_inpatient_0', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0746,0.3965,0.0249,0.33378016085790885,0.8418162947236036,-0.004678900000000003,0.9058571428571427
29224,"frozenset({'number_diagnoses_9.0', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0447,0.3965,0.021,0.46979865771812085,1.1848642060986654,0.00327645,1.1382468354430377
29236,"frozenset({'diabetesMed_Yes', 'time_in_hospital_5'})",frozenset({'readmitted_Yes'}),0.0766,0.3965,0.032,0.4177545691906005,1.0536054708464073,0.001628099999999997,1.0365044843049325
29296,"frozenset({'number_outpatient_0', 'time_in_hospital_6'})",frozenset({'readmitted_Yes'}),0.0658,0.3965,0.0279,0.42401215805471126,1.0693875360774558,0.0018103000000000008,1.0477651715039578
29326,"frozenset({'number_emergency_0', 'time_in_hospital_6'})",frozenset({'readmitted_Yes'}),0.0699,0.3965,0.0302,0.43204577968526464,1.0896488768859134,0.002484649999999998,1.06258564231738
29349,"frozenset({'number_inpatient_0', 'time_in_hospital_6'})",frozenset({'readmitted_Yes'}),0.0548,0.3965,0.0207,0.3777372262773723,0.952679007004722,-0.0010282000000000034,0.9698475073313781
29368,"frozenset({'diabetesMed_Yes', 'time_in_hospital_6'})",frozenset({'readmitted_Yes'}),0.0579,0.3965,0.0255,0.4404145077720207,1.110755378996269,0.002542649999999997,1.0784768518518517
29403,"frozenset({'time_in_hospital_7', 'number_outpatient_0'})",frozenset({'readmitted_Yes'}),0.0536,0.3965,0.0229,0.42723880597014924,1.077525361841486,0.001647599999999999,1.0536677524429967
29433,"frozenset({'time_in_hospital_7', 'number_emergency_0'})",frozenset({'readmitted_Yes'}),0.0552,0.3965,0.025,0.4528985507246377,1.1422409854341429,0.0031132,1.1030860927152317
29469,"frozenset({'time_in_hospital_7', 'diabetesMed_Yes'})",frozenset({'readmitted_Yes'}),0.045,0.3965,0.0216,0.48000000000000004,1.210592686002522,0.0037575000000000004,1.160576923076923
